variable,step,rmse_score,mean_score,std_score
v_component_of_wind-level150,0,3.0550407983627608,-22.982241250246258,1.1983758556653417
v_component_of_wind-level150,1,3.0976661176315967,-7.393873137352434,1.051194412110015
v_component_of_wind-level150,2,3.043875246962735,-0.3980203884077176,1.2165946370221066
v_component_of_wind-level150,3,2.9669408375392314,17.33628496014345,1.315842682235629
v_component_of_wind-level150,4,2.8944424939565314,-4.515711655385134,1.088031308979141
v_component_of_wind-level150,5,2.8370649160673973,7.754683331801878,0.7861298553273212
v_component_of_wind-level150,6,2.6959752021248202,-0.5817162958255686,0.6834012786038208
v_component_of_wind-level150,7,2.7288881092233077,17.3724496155675,0.7470643179739566
v_component_of_wind-level150,8,2.5601775371007114,4.697578676686992,0.7182429518083848
v_component_of_wind-level150,9,2.505646617421253,-11.217874923554227,0.6897446033960801
v_component_of_wind-level150,10,2.525648226902069,4.879539411840774,0.4819287488578394
v_component_of_wind-level150,11,2.2270704326577793,15.765713020541392,0.6834175403471253
v_component_of_wind-level150,12,2.009682233821781,18.082948295160143,1.1932234703161764
v_component_of_wind-level150,13,1.9116206197700245,15.055921222585287,1.0948323317021842
v_component_of_wind-level150,14,1.676616813084384,12.215963790355326,1.2093411518399233
v_component_of_wind-level150,15,1.1510961276823222,2.047191601077739,1.1349673867778036
v_component_of_wind-level150,16,1.0,1.0,1.0
v_component_of_wind-level200,-12,6.1054060853543035,1.0732896045526175,1.0154412326784175
v_component_of_wind-level200,-6,3.857258949114874,1.0754583213824678,1.0150023393484429
v_component_of_wind-level200,0,3.4995060697303324,4.671288092160301,0.889831413847822
v_component_of_wind-level200,1,3.4059416138241825,1.5591402546533681,1.3055352881017426
v_component_of_wind-level200,2,3.31331281735044,-3.3327758735080324,1.381157090362154
v_component_of_wind-level200,3,3.187237960835791,-9.640407304247296,1.5881854956929915
v_component_of_wind-level200,4,3.118573736465585,-13.800645556435136,1.3524919036989964
v_component_of_wind-level200,5,2.912248576048397,-8.710191004132446,1.4189254935227467
v_component_of_wind-level200,6,2.7638975896842073,-4.801865050036483,1.1017910941003535
v_component_of_wind-level200,7,2.735821758607209,-10.640850017329516,1.117049912375777
v_component_of_wind-level200,8,2.527173827192315,-3.3274342468458884,1.2673710523648478
v_component_of_wind-level200,9,2.4113402684758576,1.441974900556672,1.199334300772924
v_component_of_wind-level200,10,2.4658646761398892,-1.4202333328067442,1.3245129725478697
v_component_of_wind-level200,11,2.0447608073225245,-5.30315406566487,0.9607553676050067
v_component_of_wind-level200,12,2.0223572756879333,-5.8285163828699575,1.4088663664284538
v_component_of_wind-level200,13,1.7655183825221317,-7.016185455113743,1.3120170159933724
v_component_of_wind-level200,14,1.742991349796813,1.9054215521733706,1.1159544975889548
v_component_of_wind-level200,15,1.2731589737958215,1.0124309968432939,0.9221023382212754
v_component_of_wind-level200,16,1.0,1.0,1.0
v_component_of_wind-level250,-12,7.25900908488092,0.7530636897755295,0.991289820811045
v_component_of_wind-level250,-6,4.674432601298153,0.7514805747495399,0.9918466056886692
v_component_of_wind-level250,0,3.9121116939638108,5.147978911870479,1.701784212658001
v_component_of_wind-level250,1,3.80920024951134,-2.4170691903501136,1.504697446510135
v_component_of_wind-level250,2,3.6879142455342087,4.502322244634971,1.6220637160706362
v_component_of_wind-level250,3,3.56968291263475,5.9081774958606275,1.6992649772999868
v_component_of_wind-level250,4,3.3827468150320605,6.358971686193647,1.6461337317871685
v_component_of_wind-level250,5,3.3262688993083045,11.152472191897587,1.612477283951548
v_component_of_wind-level250,6,3.104299515637103,5.524358780926569,1.5415658086742585
v_component_of_wind-level250,7,2.9784493501184746,-0.19677991301131112,1.5163990174326638
v_component_of_wind-level250,8,2.794442886334458,-0.301693602027881,1.5703101665838215
v_component_of_wind-level250,9,2.5990626819054774,-0.9214788156091354,1.3840025719906623
v_component_of_wind-level250,10,2.5566657807440887,-11.268335271046986,1.2479498178962996
v_component_of_wind-level250,11,2.431585815259286,6.220182657587284,1.3266008071324278
v_component_of_wind-level250,12,2.096094622351354,1.259439583703256,1.3477646830639938
v_component_of_wind-level250,13,1.78981595342875,3.314085969016381,1.1654293549069987
v_component_of_wind-level250,14,1.6428145772437721,1.5096833189503744,1.1462664157150637
v_component_of_wind-level250,15,1.4724374783552614,8.095760842236364,1.0654656148184112
v_component_of_wind-level250,16,1.0,1.0,1.0
v_component_of_wind-level300,-12,7.472326482196329,0.2403832684259703,0.9842991156915367
v_component_of_wind-level300,-6,4.930026216366229,0.2408244251945151,0.9838805929861087
v_component_of_wind-level300,0,4.0101730275710175,8.559147896256414,1.5061763716735046
v_component_of_wind-level300,1,3.84769247526352,1.237758075973645,1.2332819939158728
v_component_of_wind-level300,2,3.728508124936279,-0.19299010952140558,1.3313067922386665
v_component_of_wind-level300,3,3.6028467113241054,-2.90687608135197,1.526172552307416
v_component_of_wind-level300,4,3.3873462814893194,-3.2965303187855994,1.4258764955155427
v_component_of_wind-level300,5,3.1818280812672053,0.2783090369948837,1.3528391476908963
v_component_of_wind-level300,6,2.9889699960436253,-0.6226103625878217,1.0458302029922648
v_component_of_wind-level300,7,2.869224792691093,-4.75790411903594,1.0618570286368336
v_component_of_wind-level300,8,2.6623477307012804,-3.202799389580507,1.3066974399059708
v_component_of_wind-level300,9,2.5395486921878336,4.421621531190118,1.219349783386283
v_component_of_wind-level300,10,2.4628905080807213,-2.822085435119847,1.5881247612281209
v_component_of_wind-level300,11,2.254868266140044,-1.1449086536964597,1.377548427084258
v_component_of_wind-level300,12,2.099084125519261,-4.54809458986924,0.8369299375524942
v_component_of_wind-level300,13,1.5313451441452628,-3.527674909478236,1.0107653758563786
v_component_of_wind-level300,14,1.5257743328458184,-5.117430760911661,0.9864186927523415
v_component_of_wind-level300,15,1.2046596795399964,1.1041338801751728,0.9683948385186348
v_component_of_wind-level300,16,1.0,1.0,1.0
v_component_of_wind-level400,-12,7.127848609549764,0.9712246583400312,1.0518174384179573
v_component_of_wind-level400,-6,4.826412979452143,0.9633195592488649,1.0527043910165181
v_component_of_wind-level400,0,3.843767547662847,10.70340279339843,1.9918631859744638
v_component_of_wind-level400,1,3.7216756179351598,-6.114050000930678,2.427978102515414
v_component_of_wind-level400,2,3.5875824197176827,6.84023454419064,1.9988751086407819
v_component_of_wind-level400,3,3.54225092116269,10.25303816221287,1.8293780386205314
v_component_of_wind-level400,4,3.239693371208216,16.950426157560397,1.4118439252104424
v_component_of_wind-level400,5,3.0866169147278932,21.076342739670952,1.1979461197429815
v_component_of_wind-level400,6,2.787085120457593,28.940493436697075,1.6064102647747607
v_component_of_wind-level400,7,2.6256339599617626,-3.179139636051943,1.4696924383902452
v_component_of_wind-level400,8,2.6319761465567075,10.653333348182645,1.5284268787750253
v_component_of_wind-level400,9,2.4307630080695524,13.259828522712384,1.6760380005862554
v_component_of_wind-level400,10,2.3751225646344514,15.671248811672958,1.7051074145914973
v_component_of_wind-level400,11,2.0647725644001564,-5.99017502157829,1.1525314314940591
v_component_of_wind-level400,12,1.6929611152853377,-6.192243104375079,1.2571459979497164
v_component_of_wind-level400,13,1.3074983894313605,-13.586097904865804,1.1757507391812614
v_component_of_wind-level400,14,1.3068061824679706,0.8951543639681802,1.146937874251217
v_component_of_wind-level400,15,1.242444038371383,14.81183204642534,1.4474468540395222
v_component_of_wind-level400,16,1.0,1.0,1.0
v_component_of_wind-level50,-12,3.1015732265365203,0.0043757654727535275,1.0478378945812235
v_component_of_wind-level50,-6,2.445884720715257,-0.0006976913819616377,1.0476701726325681
v_component_of_wind-level50,0,4.156102862891272,-94.09335589943886,2.103239654650392
v_component_of_wind-level50,1,3.9271869085597606,-82.15256240167406,1.620018694381169
v_component_of_wind-level50,2,3.7288821822572524,-67.991223115512,1.5071538791054433
v_component_of_wind-level50,3,4.004456500515008,-87.01590767715469,2.9192741252008827
v_component_of_wind-level50,4,3.8412268204144984,-76.16507260837174,2.8337502090358777
v_component_of_wind-level50,5,3.916362795444205,-72.85620462446485,2.7152002205565657
v_component_of_wind-level50,6,4.078612616004355,-90.78149676816363,3.778505085467685
v_component_of_wind-level50,7,4.11634714180373,-74.1788378450317,3.739496949631213
v_component_of_wind-level50,8,4.136014941235553,-53.91140140054205,3.814372660756583
v_component_of_wind-level50,9,4.004651090259219,-73.94192141870697,3.431712453750039
v_component_of_wind-level50,10,3.8878354826607273,-52.275746551533025,2.4872499738571925
v_component_of_wind-level50,11,3.821981742506675,-49.216064310331134,2.115319757925992
v_component_of_wind-level50,12,3.8774987538147103,-26.36462319860175,2.3555387316281804
v_component_of_wind-level50,13,3.278827205854072,-20.223469649701553,1.8151077595873917
v_component_of_wind-level50,14,3.2802128617600466,-49.38967898252222,1.7597342233665978
v_component_of_wind-level50,15,2.2122385854258355,-8.742167379508361,3.5858364562185687
v_component_of_wind-level50,16,1.0,1.0,1.0
v_component_of_wind-level500,-12,6.705264669212388,1.3483776757687818,1.063725125853965
v_component_of_wind-level500,-6,4.546918171496701,1.3503500752559432,1.0633881514567243
v_component_of_wind-level500,0,3.8523668249547174,15.749748754032824,2.088116573000064
v_component_of_wind-level500,1,3.757631458456724,-5.419877150859352,1.522673427134976
v_component_of_wind-level500,2,3.6038985863242803,-21.20789253593846,1.3241802552356798
v_component_of_wind-level500,3,3.50134463288489,-21.122859031360814,1.4537476087944479
v_component_of_wind-level500,4,3.239628283338801,-27.837262923585946,1.933132022904612
v_component_of_wind-level500,5,3.041275124995452,-34.102817872637736,1.4889583492858238
v_component_of_wind-level500,6,2.9231154287671024,-34.02026732798734,1.2784906967286374
v_component_of_wind-level500,7,2.7484154140235266,-33.4976592347194,1.2828800124197488
v_component_of_wind-level500,8,2.418795679432848,-15.172331907454804,1.4165853311448167
v_component_of_wind-level500,9,2.0562571019785767,-8.034832137970051,1.5556567109382247
v_component_of_wind-level500,10,2.0132502011843516,-15.665802140301581,1.5115817597153374
v_component_of_wind-level500,11,1.8348800090404203,-7.370634468468796,1.5789261569681003
v_component_of_wind-level500,12,1.6508215666299162,-14.330897623497819,1.0773775771086236
v_component_of_wind-level500,13,1.282519180971698,-0.2880194822644668,1.4584324269328206
v_component_of_wind-level500,14,1.1662096514444726,-6.7342583989260065,1.180529350573707
v_component_of_wind-level500,15,1.1138570179384253,0.8663849743034009,1.0815895006817613
v_component_of_wind-level500,16,1.0,1.0,1.0
v_component_of_wind-level600,-12,6.206592074631333,1.4141731719424087,1.049840811225925
v_component_of_wind-level600,-6,4.2012488786914215,1.41676321923731,1.0502103173729351
v_component_of_wind-level600,0,3.7015709729508863,12.554589037083737,1.5512599204765132
v_component_of_wind-level600,1,3.5893206370755917,0.756248747186429,1.3912602620269081
v_component_of_wind-level600,2,3.44653622193231,-6.30429847693131,1.1141174344811824
v_component_of_wind-level600,3,3.312645316691137,-3.9378131314854907,1.4057130797831408
v_component_of_wind-level600,4,3.0819363296652003,-8.45653299113578,0.9756155688774161
v_component_of_wind-level600,5,2.913963464748592,-2.767056640775469,1.2032455352336122
v_component_of_wind-level600,6,2.729113313592442,1.0226815894457857,1.0361732446601801
v_component_of_wind-level600,7,2.6283914899610163,3.92855163012943,1.1401341353430967
v_component_of_wind-level600,8,2.2653199842657994,-2.1092311814901175,1.0804430929138937
v_component_of_wind-level600,9,2.0569993222717624,5.748764303736517,1.638159928075826
v_component_of_wind-level600,10,2.0077141565269847,3.424949929292743,1.0533035062714304
v_component_of_wind-level600,11,1.8324354466372923,2.628358847914036,1.0883806215228045
v_component_of_wind-level600,12,1.5528980356691735,3.313061809328719,1.1167457145999145
v_component_of_wind-level600,13,1.3228187538554463,-1.0617912042206499,1.2270378238509665
v_component_of_wind-level600,14,1.189104515020912,2.0505155719636092,1.1946877270621419
v_component_of_wind-level600,15,1.1756942483936352,3.307947017867473,1.1563753175044686
v_component_of_wind-level600,16,1.0,1.0,1.0
v_component_of_wind-level700,-12,5.803801295839853,0.5970046740223697,1.0639331511386068
v_component_of_wind-level700,-6,3.9421256327365146,0.5977097490717168,1.0636361973003643
v_component_of_wind-level700,0,3.6725129099794738,7.022835150183202,1.281645287671252
v_component_of_wind-level700,1,3.5672335457050273,-6.0556357428761345,1.577901708511096
v_component_of_wind-level700,2,3.42946421583393,-2.9973031911140295,1.294685054036941
v_component_of_wind-level700,3,3.3245039131587526,6.169564711981411,1.5942008492085162
v_component_of_wind-level700,4,3.114968756750222,-0.12125815039519416,1.1831935283211124
v_component_of_wind-level700,5,2.9670136012768697,-2.200998283868249,1.217263496862708
v_component_of_wind-level700,6,2.776698679201785,-3.7376761314423788,1.1162482990878893
v_component_of_wind-level700,7,2.551727577358187,1.94978336518765,1.0537561891790745
v_component_of_wind-level700,8,2.241545200912144,1.8675998111703065,1.164260796440065
v_component_of_wind-level700,9,2.0421612003392164,0.33322267037643083,1.3760627228847857
v_component_of_wind-level700,10,1.9795445549034705,2.1521981193720445,1.1966003290098608
v_component_of_wind-level700,11,1.8193542035978283,2.566061253654161,1.12632423093496
v_component_of_wind-level700,12,1.6827911346964548,-3.078523662493568,1.0000765080863236
v_component_of_wind-level700,13,1.4530343726242343,2.2532205753307832,0.9444505014317789
v_component_of_wind-level700,14,1.2630020564596343,-0.7201830551007589,0.907327561677905
v_component_of_wind-level700,15,1.2149630235776774,2.088104566188944,0.9152315957130921
v_component_of_wind-level700,16,1.0,1.0,1.0
v_component_of_wind-level850,-12,6.021471700559211,0.9804026503276286,0.9993748790046213
v_component_of_wind-level850,-6,4.136113885249406,0.9803042196202103,0.9995083222837351
v_component_of_wind-level850,0,4.01719147369351,2.5303206563365754,0.8758223779036901
v_component_of_wind-level850,1,3.9244085382308045,1.4084716613958026,0.827163027215878
v_component_of_wind-level850,2,3.777158604410026,0.8332916195961734,0.8887552648429521
v_component_of_wind-level850,3,3.670007049660601,2.1923995483599223,0.8343756651492404
v_component_of_wind-level850,4,3.3701876057238347,0.46095367690196326,0.8663156716342566
v_component_of_wind-level850,5,3.2599228682542445,1.0617637702539746,0.8738807712891509
v_component_of_wind-level850,6,3.0396794076203597,0.6601073224613019,0.8363368027384068
v_component_of_wind-level850,7,2.805089451043278,1.6658760777962516,0.8842310767219235
v_component_of_wind-level850,8,2.4283083454651933,0.7693615916284989,0.8587343167854233
v_component_of_wind-level850,9,2.1533265510380617,0.7629431548935243,0.9307802533889441
v_component_of_wind-level850,10,2.0494317248553546,0.41835861937510965,1.052164741569337
v_component_of_wind-level850,11,1.773584101393072,0.01242450099171516,1.0283580302039852
v_component_of_wind-level850,12,1.5413919197162689,0.7143023943716854,0.9211421207512571
v_component_of_wind-level850,13,1.4145970865281738,0.28321921362836144,0.900782710705591
v_component_of_wind-level850,14,1.316964089375333,0.1875829687740301,0.9034633014826846
v_component_of_wind-level850,15,1.2485130257219639,1.309896919154826,0.883796177193834
v_component_of_wind-level850,16,1.0,1.0,1.0
v_component_of_wind-level925,-12,6.82391028152259,1.0056443184330741,1.0103015141118747
v_component_of_wind-level925,-6,4.677198855756948,1.0058245996887027,1.0100968045365804
v_component_of_wind-level925,0,4.605822979425898,1.3258681123701188,0.8154857692610047
v_component_of_wind-level925,1,4.4616569005908575,1.1225594025954058,0.7698241576050107
v_component_of_wind-level925,2,4.290200891165804,1.4943515907457314,0.7141335330404553
v_component_of_wind-level925,3,4.179933961642264,1.7898402237656161,0.7854354189249747
v_component_of_wind-level925,4,3.911343101258172,1.4837949333459552,0.7606713074541426
v_component_of_wind-level925,5,3.764102808979208,1.7382881371344234,0.7374468160011952
v_component_of_wind-level925,6,3.5375836563069525,1.3944422474466263,0.7702217804930016
v_component_of_wind-level925,7,3.214227826177173,1.6447109200088743,0.839663929310706
v_component_of_wind-level925,8,2.7382619659314744,0.8312161574567496,0.8698836732762388
v_component_of_wind-level925,9,2.431523651550842,1.0570551935065304,0.9096341581664501
v_component_of_wind-level925,10,2.3525381172647846,0.6378109304633994,0.9583319919497292
v_component_of_wind-level925,11,1.9941373159953586,0.6753538675728807,0.93689528980835
v_component_of_wind-level925,12,1.7172513572817483,0.6513455042317399,0.9536703468934087
v_component_of_wind-level925,13,1.5005123173461934,0.6821494423303958,0.9105066527024759
v_component_of_wind-level925,14,1.3582306592306086,0.8761857872900655,0.9252906038514174
v_component_of_wind-level925,15,1.304586071464351,0.895287408007252,0.9364186809778817
v_component_of_wind-level925,16,1.0,1.0,1.0
vertical_velocity-level100,-12,1.80920304139031,-0.07712932009267591,1.0715437272248256
vertical_velocity-level100,-6,1.7332978377839743,-0.07816442461088442,1.0716959453057107
vertical_velocity-level100,0,1.480496513903772,-29.48715952895439,7.715702500795404
vertical_velocity-level100,1,1.6089810312780624,-42.45921559860214,6.100556986415568
vertical_velocity-level100,2,1.6518078178123967,-39.7794620660076,6.539375443092745
vertical_velocity-level100,3,1.6712514323159369,-41.331800898076175,9.621553124248967
vertical_velocity-level100,4,1.6644433990479688,-42.06451951707804,11.8247438717562
vertical_velocity-level100,5,1.677376811886078,-40.04939088625626,12.806637644905122
vertical_velocity-level100,6,1.6610256362445506,-31.451912629423305,14.565309249349479
vertical_velocity-level100,7,1.6728769283078084,-38.542649156967734,13.804904695714036
vertical_velocity-level100,8,1.630187206138261,-29.296299365027814,10.622621005253913
vertical_velocity-level100,9,1.5774965486869936,-6.831027490545372,5.935550775191776
vertical_velocity-level100,10,1.5926522117849682,-25.745206373579503,8.122492521664036
vertical_velocity-level100,11,1.6829041188897844,-35.6518476448987,9.090768733462127
vertical_velocity-level100,12,1.7134394545902207,-30.7315832711269,8.53930631100955
vertical_velocity-level100,13,1.6449442926062698,-21.0650044844707,6.60530584512899
vertical_velocity-level100,14,1.483813941063028,-2.3089212461912076,7.0743875860757415
vertical_velocity-level100,15,1.2194441729468384,-7.030131365979588,3.1725860595569393
vertical_velocity-level100,16,1.0,1.0,1.0
vertical_velocity-level1000,-12,3.6883959943055236,1.0003322100437027,1.036723022236912
vertical_velocity-level1000,-6,2.867496594671064,1.0003912800844317,1.0361990951580644
vertical_velocity-level1000,0,2.695112771528075,0.5823190969468822,0.6536005139226863
vertical_velocity-level1000,1,2.5733253200819277,0.7577900960294731,0.6607041050219099
vertical_velocity-level1000,2,2.4554711121976687,0.9119639604493455,0.6517524317621076
vertical_velocity-level1000,3,2.3902390758690286,0.959195919664371,0.6994485518307568
vertical_velocity-level1000,4,2.357274043746442,0.9945857680633797,0.7299600853872247
vertical_velocity-level1000,5,2.290311653324856,1.0379083458408447,0.7308294733011862
vertical_velocity-level1000,6,2.248361464926226,0.9333245846385099,0.7686818124713062
vertical_velocity-level1000,7,2.171683847829859,1.0755093379104557,0.7531321942384707
vertical_velocity-level1000,8,2.105571565803019,1.0202541813377441,0.7426307252390758
vertical_velocity-level1000,9,2.0629126813492484,0.8483901944358464,0.7785349562069588
vertical_velocity-level1000,10,1.9362345330956305,1.041631443263937,0.8023763456612218
vertical_velocity-level1000,11,1.7975196386641261,1.0526808689209282,0.8297717278644828
vertical_velocity-level1000,12,1.6700311438871676,1.027536548372451,0.8653722495138019
vertical_velocity-level1000,13,1.5792786789934938,1.0892423818798502,0.8891222187918528
vertical_velocity-level1000,14,1.421870125853698,1.0626444046634562,0.9265172651505778
vertical_velocity-level1000,15,1.2829719912307622,1.0074383333803083,0.9837681436177161
vertical_velocity-level1000,16,1.0,1.0,1.0
vertical_velocity-level150,-12,1.817399823252823,0.13096712065206095,0.9903750399572788
vertical_velocity-level150,-6,1.718399787345131,0.1275757257672351,0.9901804771401558
vertical_velocity-level150,0,1.4553639981074906,48.953318386525204,5.916982694266763
vertical_velocity-level150,1,1.4516108201704125,-24.09774816687178,5.439004549409976
vertical_velocity-level150,2,1.4649329183364137,-91.64447708176793,5.389076244115156
vertical_velocity-level150,3,1.4656468739976132,-82.15207948939518,3.7612672016000026
vertical_velocity-level150,4,1.4717884623232815,-95.43051877770273,4.935570497602485
vertical_velocity-level150,5,1.4494854918880353,-47.95975592533493,5.15605202482517
vertical_velocity-level150,6,1.436772737183736,-32.9795194149825,4.927593751943503
vertical_velocity-level150,7,1.445237093582928,-40.43594210500934,3.6525260328815503
vertical_velocity-level150,8,1.4446733597123071,-37.590791071242016,3.487959428829139
vertical_velocity-level150,9,1.433449949008794,-58.417051411411585,2.7075315452540423
vertical_velocity-level150,10,1.4104210927320413,-20.405582973299396,4.218141813666677
vertical_velocity-level150,11,1.4276595360161357,-58.021769546935765,4.015134591947804
vertical_velocity-level150,12,1.3264228799696045,13.536833963175612,5.055273340523628
vertical_velocity-level150,13,1.2680576743354222,-13.311332748457282,4.338124889146282
vertical_velocity-level150,14,1.1934782751766988,9.291591110638482,4.0124923134105765
vertical_velocity-level150,15,1.0429680425905545,18.564706776779087,2.4111730173370103
vertical_velocity-level150,16,1.0,1.0,1.0
vertical_velocity-level200,-12,1.8472856529952228,0.007077087620439812,0.9339016350672412
vertical_velocity-level200,-6,1.7192343821092892,0.007633321315282586,0.9341343716319032
vertical_velocity-level200,0,1.4765327451798822,-11.12570881772417,3.279420598990315
vertical_velocity-level200,1,1.4508545462051945,-7.380252344522449,4.263208956018381
vertical_velocity-level200,2,1.4418789859217918,-6.803984939121415,4.4795069373219
vertical_velocity-level200,3,1.4225499168545546,-6.710771349940586,2.992226062176013
vertical_velocity-level200,4,1.4138819097662636,-4.336875019602407,3.0185275627711086
vertical_velocity-level200,5,1.4171056353020228,-7.191958056186351,2.794877857748631
vertical_velocity-level200,6,1.4194273720991764,-6.264430651319507,2.1336379926732225
vertical_velocity-level200,7,1.4113827194106896,-6.3873923758000215,2.434412521617998
vertical_velocity-level200,8,1.3936246158395103,-6.314924997457136,2.941116649815024
vertical_velocity-level200,9,1.3853261668895829,-8.283099246096931,2.3852135984193343
vertical_velocity-level200,10,1.369149877605569,-6.214862987714281,4.093591662280982
vertical_velocity-level200,11,1.3632990887729497,-1.2267529424924992,3.404425598223879
vertical_velocity-level200,12,1.328296509893139,1.0864537705623418,3.5074200431388527
vertical_velocity-level200,13,1.2800610213389205,-5.970003404621241,2.735155864552463
vertical_velocity-level200,14,1.193998585173367,-0.94087665032442,3.2386849346052844
vertical_velocity-level200,15,1.0470925421899622,0.7432018219017945,1.9604646881815075
vertical_velocity-level200,16,1.0,1.0,1.0
vertical_velocity-level250,-12,1.9306628308682159,0.0015501751910746518,1.025697198841826
vertical_velocity-level250,-6,1.7641558825955257,0.0018648088510727875,1.0260269531095025
vertical_velocity-level250,0,1.4769987406356708,-6.403175050913672,3.157813637893428
vertical_velocity-level250,1,1.4659978485430591,-6.3938767958531475,4.033368059182688
vertical_velocity-level250,2,1.4675311662283754,-6.686706246258392,4.551875416235591
vertical_velocity-level250,3,1.454427571613244,-4.827848519150523,4.2899875301905
vertical_velocity-level250,4,1.4452256233315446,-5.3792389396519615,3.4856165139105992
vertical_velocity-level250,5,1.429821266425316,-3.1618475388994005,2.6090987601808022
vertical_velocity-level250,6,1.438615217638345,-5.785324408361068,2.6001852948596658
vertical_velocity-level250,7,1.424461007811714,-5.995255410369812,2.6450548713215754
vertical_velocity-level250,8,1.4217033467837896,-6.5842552724575425,3.2947844519390057
vertical_velocity-level250,9,1.3691606807060572,-1.9639581762476528,3.3072422289874206
vertical_velocity-level250,10,1.3482247112176722,-3.34600106669388,2.799018313312771
vertical_velocity-level250,11,1.321049670757321,-3.658770582856633,2.9790854931811235
vertical_velocity-level250,12,1.2835719099603011,-1.1096332908140332,2.8768883923539534
vertical_velocity-level250,13,1.2260827780418049,-5.994268714534274,2.4925225592517
vertical_velocity-level250,14,1.1363137133810357,-3.5529054034528693,2.3558723447761167
vertical_velocity-level250,15,1.053079063369458,-0.6341809597123257,2.277774214331493
vertical_velocity-level250,16,1.0,1.0,1.0
vertical_velocity-level300,-12,2.0048184161197775,-0.04114086956807459,1.085399849184503
vertical_velocity-level300,-6,1.819429368482417,-0.04116552565802092,1.0853951129358386
vertical_velocity-level300,0,1.5361079201293197,-11.103074712109132,3.7413943627274664
vertical_velocity-level300,1,1.5250427878960393,-10.786226308529317,3.9280231033162605
vertical_velocity-level300,2,1.5255876795681835,-11.25420688003641,2.3519589369549756
vertical_velocity-level300,3,1.5013824206946988,-7.629195397578215,2.5654304545273696
vertical_velocity-level300,4,1.5075875970541297,-12.909309256961258,2.6187682347129604
vertical_velocity-level300,5,1.4738498692302318,-6.933228966720808,2.677253088301704
vertical_velocity-level300,6,1.4842428887385022,-6.911247108193562,3.2201679115462607
vertical_velocity-level300,7,1.4665616888553419,-10.01296510715199,4.570644621731436
vertical_velocity-level300,8,1.4388566913391057,-7.7973555351237485,4.469437819897487
vertical_velocity-level300,9,1.3899191335941163,-7.774870768444699,3.913812954540472
vertical_velocity-level300,10,1.350060510098123,-5.147680107371942,3.3592707679468163
vertical_velocity-level300,11,1.35602501122197,-9.589725571093808,5.179319125294315
vertical_velocity-level300,12,1.2865531791196296,-3.9897856684356183,4.4689109558995685
vertical_velocity-level300,13,1.2383603355478647,-6.087447884903709,5.8280113513897716
vertical_velocity-level300,14,1.1779482025181436,-7.049252740545197,5.073640187965114
vertical_velocity-level300,15,1.0806508404777897,-3.328250488152137,2.708663878620788
vertical_velocity-level300,16,1.0,1.0,1.0
vertical_velocity-level400,-12,2.0955638153505967,-0.0947501558855385,1.0438898309226323
vertical_velocity-level400,-6,1.8976252034076158,-0.09552187702639513,1.0438754846063685
vertical_velocity-level400,0,1.5816637672748604,-8.368110170057925,2.4120105870698842
vertical_velocity-level400,1,1.5614495668252713,-11.501402069682243,2.3311017290223344
vertical_velocity-level400,2,1.5403389182893812,-8.68965877640939,2.7448383166620482
vertical_velocity-level400,3,1.5242525175396242,-9.217828034418938,3.1559648550014243
vertical_velocity-level400,4,1.5137225800475824,-9.947960147479183,2.523334723279109
vertical_velocity-level400,5,1.491388244300552,-4.617765547239291,1.9082065838419584
vertical_velocity-level400,6,1.4803648851154765,-6.264565527301595,2.1862689757515668
vertical_velocity-level400,7,1.451863033040417,-6.036245583283405,2.2599004218420293
vertical_velocity-level400,8,1.4017468428407418,-5.070628200887185,1.8533611527092635
vertical_velocity-level400,9,1.383613024528329,-8.41618226480633,2.572893368807595
vertical_velocity-level400,10,1.3652980856771952,-8.052077152540859,2.8793773684836945
vertical_velocity-level400,11,1.3233816125476612,-2.344304415227489,2.79675590139453
vertical_velocity-level400,12,1.2687257911944154,-0.10019153405169898,2.0162136484809667
vertical_velocity-level400,13,1.1864722323956796,-1.820043411110804,2.249607933528154
vertical_velocity-level400,14,1.1229605818985862,-1.9713133555123794,2.1076579854305835
vertical_velocity-level400,15,1.078127321078086,2.1201111607293095,1.5474908369633935
vertical_velocity-level400,16,1.0,1.0,1.0
vertical_velocity-level50,-12,1.6252127254438014,-0.2300610393077962,0.9789378675200519
vertical_velocity-level50,-6,1.5984866145948906,-0.23031266921021243,0.9789291198279051
vertical_velocity-level50,0,1.386845003053767,20.93426003741037,6.024781802335562
vertical_velocity-level50,1,1.3932842082448655,15.220169789464508,8.291653283838416
vertical_velocity-level50,2,1.3866237411416635,10.325562882216651,9.109575557219404
vertical_velocity-level50,3,1.3887854363215,10.630715784994633,13.020418706734304
vertical_velocity-level50,4,1.4377148874340155,14.253437140966101,9.097142609034991
vertical_velocity-level50,5,1.4824272959874576,21.71332097099902,7.8855588877883305
vertical_velocity-level50,6,1.438192450700403,-1.8648481207378453,7.282613134826461
vertical_velocity-level50,7,1.472802442399119,7.309213732808947,7.319737720445901
vertical_velocity-level50,8,1.4806708066642165,2.060260367841427,6.202688506322979
vertical_velocity-level50,9,1.4643730605823597,6.479625374284798,10.775644157567845
vertical_velocity-level50,10,1.5990444810172197,8.68699564914501,11.25245983717684
vertical_velocity-level50,11,1.752663091711885,28.570822827612425,9.226250869263628
vertical_velocity-level50,12,1.7746083623370281,19.049019454592695,8.93000537493442
vertical_velocity-level50,13,1.6611018514194342,11.180055407266792,6.868282409597025
